sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,num_cases
New Jersey,2020-06-02,-38.0,-5.0,68.0,-53.0,-47.0,19.0,9.297899987020577
New Jersey,2020-06-03,-39.0,-7.0,57.0,-53.0,-47.0,20.0,8.7494509478277
New Jersey,2020-06-04,-36.0,-1.0,99.0,-51.0,-47.0,19.0,8.596657227231445
New Jersey,2020-06-05,-41.0,-7.0,33.0,-53.0,-46.0,21.0,7.224730451772432
New Jersey,2020-06-06,-38.0,-2.0,168.0,-41.0,-17.0,8.0,6.891800976367959
New Jersey,2020-06-07,-36.0,-6.0,206.0,-44.0,-17.0,6.0,5.981472072605003
New Jersey,2020-06-08,-33.0,-6.0,121.0,-51.0,-44.0,17.0,5.756302379094731
New Jersey,2020-06-09,-32.0,-1.0,122.0,-50.0,-45.0,17.0,5.228761954299237
New Jersey,2020-06-10,-33.0,-4.0,113.0,-49.0,-45.0,17.0,5.272187538047646
New Jersey,2020-06-11,-37.0,-7.0,49.0,-52.0,-46.0,20.0,5.285054377676807
New Jersey,2020-06-12,-34.0,0.0,132.0,-46.0,-43.0,17.0,4.548427808907488
New Jersey,2020-06-13,-34.0,1.0,232.0,-35.0,-13.0,6.0,4.358641924377402
New Jersey,2020-06-14,-34.0,-5.0,206.0,-42.0,-13.0,6.0,4.3699004090529145
New Jersey,2020-06-15,-26.0,-4.0,110.0,-47.0,-43.0,16.0,4.191373009198343
New Jersey,2020-06-16,-26.0,0.0,123.0,-46.0,-44.0,16.0,4.229973528085818
New Jersey,2020-06-17,-27.0,-2.0,110.0,-45.0,-44.0,16.0,3.790892625740789
New Jersey,2020-06-18,-28.0,-1.0,98.0,-46.0,-45.0,17.0,3.684741198800232
New Jersey,2020-06-19,-29.0,1.0,121.0,-43.0,-43.0,15.0,3.750683751899668
New Jersey,2020-06-20,-29.0,4.0,172.0,-33.0,-13.0,6.0,3.588239901581544
New Jersey,2020-06-21,-30.0,-3.0,171.0,-38.0,-11.0,4.0,3.636490550190888
New Jersey,2020-06-22,-23.0,-5.0,122.0,-45.0,-45.0,15.0,3.718516652826773
New Jersey,2020-06-23,-22.0,1.0,125.0,-44.0,-45.0,15.0,3.712083233012193
New Jersey,2020-06-24,-21.0,0.0,137.0,-42.0,-43.0,14.0,3.5206889935284624
New Jersey,2020-06-25,-23.0,1.0,130.0,-42.0,-44.0,15.0,3.3598534981639827
New Jersey,2020-06-26,-27.0,0.0,140.0,-39.0,-42.0,14.0,3.358245143210338
New Jersey,2020-06-27,-30.0,-2.0,141.0,-30.0,-14.0,6.0,3.2794357504817433
New Jersey,2020-06-28,-28.0,-5.0,173.0,-35.0,-9.0,5.0,3.281044105435388
New Jersey,2020-06-29,-18.0,-1.0,139.0,-41.0,-42.0,13.0,2.9867151489183894
New Jersey,2020-06-30,-18.0,1.0,104.0,-43.0,-43.0,14.0,3.1089501253953933
New Jersey,2020-07-01,-18.0,1.0,94.0,-41.0,-43.0,14.0,3.274610685620808
New Jersey,2020-07-02,-10.0,12.0,163.0,-36.0,-44.0,12.0,3.4740466998727637
New Jersey,2020-07-03,-15.0,14.0,153.0,-41.0,-60.0,18.0,3.4708299899654738
New Jersey,2020-07-04,-38.0,-5.0,219.0,-36.0,-29.0,5.0,3.4740466998727637
New Jersey,2020-07-05,-29.0,-9.0,180.0,-30.0,-16.0,3.0,3.570547997091451
New Jersey,2020-07-06,-24.0,-6.0,84.0,-41.0,-46.0,15.0,3.7619422365751816
New Jersey,2020-07-07,-17.0,5.0,126.0,-39.0,-44.0,13.0,3.556072802508648
New Jersey,2020-07-08,-20.0,0.0,107.0,-41.0,-43.0,14.0,3.395237307144168
New Jersey,2020-07-09,-18.0,4.0,154.0,-40.0,-43.0,13.0,3.078391381276143
New Jersey,2020-07-10,-39.0,-16.0,-6.0,-49.0,-45.0,20.0,3.033357442574089
New Jersey,2020-07-11,-24.0,3.0,133.0,-29.0,-10.0,5.0,3.0976916407198805
New Jersey,2020-07-12,-22.0,-2.0,224.0,-28.0,-11.0,3.0,3.0494409921105365
New Jersey,2020-07-13,-17.0,1.0,137.0,-42.0,-42.0,13.0,3.0735663164152087
New Jersey,2020-07-14,-15.0,4.0,157.0,-41.0,-43.0,13.0,3.276219040574453
New Jersey,2020-07-15,-14.0,2.0,155.0,-41.0,-42.0,13.0,3.6011067412107023
New Jersey,2020-07-16,-15.0,3.0,156.0,-41.0,-42.0,13.0,3.588239901581544
New Jersey,2020-07-17,-20.0,0.0,101.0,-40.0,-41.0,14.0,3.0928665758589466
New Jersey,2020-07-18,-21.0,2.0,209.0,-25.0,-11.0,3.0,2.9834984390111
New Jersey,2020-07-19,-22.0,-4.0,178.0,-31.0,-13.0,4.0,2.3884071061625245
New Jersey,2020-07-20,-17.0,-2.0,109.0,-43.0,-43.0,14.0,2.3176394882021536
New Jersey,2020-07-21,-15.0,3.0,130.0,-43.0,-43.0,13.0,2.156803992837674
New Jersey,2020-07-22,-20.0,-4.0,77.0,-44.0,-42.0,15.0,2.198621221632439
New Jersey,2020-07-23,-17.0,1.0,100.0,-43.0,-42.0,14.0,2.229179965751689
New Jersey,2020-07-24,-22.0,-2.0,75.0,-42.0,-41.0,15.0,2.8853887868387678
New Jersey,2020-07-25,-20.0,2.0,219.0,-24.0,-11.0,3.0,3.2874775252499666
New Jersey,2020-07-26,-21.0,-4.0,192.0,-32.0,-12.0,3.0,4.1495557804035785
New Jersey,2020-07-27,-16.0,0.0,127.0,-42.0,-43.0,13.0,4.582203262934028
New Jersey,2020-07-28,-17.0,2.0,111.0,-43.0,-42.0,13.0,4.88779070412654
New Jersey,2020-07-29,-14.0,2.0,139.0,-40.0,-42.0,13.0,5.019675810325414
New Jersey,2020-07-30,-16.0,1.0,130.0,-41.0,-43.0,13.0,4.958558322086913
New Jersey,2020-07-31,-19.0,0.0,85.0,-38.0,-42.0,14.0,5.331696671332504
New Jersey,2020-08-01,-19.0,2.0,228.0,-21.0,-11.0,2.0,5.100093558007654
New Jersey,2020-08-02,-21.0,-4.0,138.0,-32.0,-14.0,4.0,4.804156246537012
New Jersey,2020-08-03,-12.0,5.0,130.0,-40.0,-42.0,12.0,4.5066105801127225
New Jersey,2020-08-04,-32.0,-14.0,32.0,-52.0,-50.0,17.0,4.302349500999834
New Jersey,2020-08-05,-7.0,6.0,140.0,-36.0,-45.0,9.0,4.118997036284327
New Jersey,2020-08-06,-12.0,4.0,120.0,-38.0,-44.0,11.0,4.392417378403943
New Jersey,2020-08-07,-21.0,-2.0,68.0,-40.0,-42.0,14.0,3.8616602437011593
New Jersey,2020-08-08,-17.0,2.0,190.0,-22.0,-10.0,3.0,3.8600518887475146
New Jersey,2020-08-09,-17.0,-3.0,208.0,-27.0,-11.0,2.0,3.897044052681345
New Jersey,2020-08-10,-13.0,-1.0,138.0,-40.0,-42.0,12.0,3.887393922959476
New Jersey,2020-08-11,-14.0,1.0,132.0,-40.0,-42.0,12.0,4.028929158880218
New Jersey,2020-08-12,-17.0,-3.0,99.0,-41.0,-42.0,13.0,4.199414783966567
New Jersey,2020-08-13,-18.0,-2.0,82.0,-41.0,-43.0,14.0,4.652970880894401
New Jersey,2020-08-14,-18.0,-2.0,125.0,-37.0,-41.0,12.0,4.990725421159809
New Jersey,2020-08-15,-19.0,-2.0,209.0,-22.0,-12.0,2.0,4.8459734753317765
New Jersey,2020-08-16,-27.0,-12.0,35.0,-36.0,-18.0,6.0,4.313607985675348
New Jersey,2020-08-17,-15.0,-4.0,124.0,-40.0,-43.0,12.0,4.400459153172167
New Jersey,2020-08-18,-14.0,0.0,152.0,-40.0,-41.0,12.0,4.218715043410303
New Jersey,2020-08-19,-16.0,-4.0,100.0,-41.0,-42.0,13.0,4.003195479621902
New Jersey,2020-08-20,-12.0,1.0,166.0,-37.0,-42.0,11.0,3.1089501253953933
New Jersey,2020-08-21,-17.0,-1.0,139.0,-35.0,-41.0,12.0,2.658610738374851
New Jersey,2020-08-22,-19.0,-2.0,203.0,-21.0,-11.0,2.0,2.8853887868387678
New Jersey,2020-08-23,-20.0,-7.0,164.0,-27.0,-13.0,3.0,3.2794357504817433
New Jersey,2020-08-24,-15.0,-3.0,118.0,-41.0,-42.0,12.0,3.1395088695146454
New Jersey,2020-08-25,-15.0,0.0,111.0,-41.0,-42.0,12.0,3.0928665758589466
New Jersey,2020-08-26,-12.0,-1.0,161.0,-38.0,-41.0,11.0,3.022098957898575
New Jersey,2020-08-27,-15.0,-2.0,118.0,-39.0,-42.0,12.0,3.3550284333030485
New Jersey,2020-08-28,-21.0,-4.0,99.0,-37.0,-40.0,12.0,3.4643965701508943
New Jersey,2020-08-29,-23.0,-5.0,88.0,-29.0,-14.0,5.0,3.3518117233957585
New Jersey,2020-08-30,-15.0,-4.0,239.0,-22.0,-11.0,1.0,3.404887436866037
New Jersey,2020-08-31,-14.0,-4.0,113.0,-39.0,-42.0,11.0,3.604323451117992
New Jersey,2020-09-01,-13.0,1.0,98.0,-40.0,-42.0,12.0,3.649357389820046
New Jersey,2020-09-02,-14.0,-2.0,83.0,-41.0,-42.0,12.0,3.681524488892942
New Jersey,2020-09-03,-14.0,2.0,100.0,-38.0,-41.0,12.0,3.7957176906017223
New Jersey,2020-09-04,-13.0,3.0,132.0,-34.0,-41.0,10.0,3.9420779913833988
New Jersey,2020-09-05,-14.0,2.0,222.0,-19.0,-13.0,1.0,3.903477472495924
New Jersey,2020-09-06,-11.0,-2.0,234.0,-25.0,-13.0,0.0,3.9356445715688197
New Jersey,2020-09-07,-8.0,-3.0,202.0,-47.0,-73.0,18.0,3.9083025373568585
New Jersey,2020-09-08,-15.0,0.0,102.0,-39.0,-43.0,11.0,3.823059724813685
New Jersey,2020-09-09,-16.0,-4.0,91.0,-40.0,-41.0,12.0,3.852010113979291
New Jersey,2020-09-10,-20.0,-6.0,40.0,-42.0,-42.0,14.0,3.9259944418469512
New Jersey,2020-09-11,-19.0,-4.0,101.0,-37.0,-38.0,11.0,3.966203315688072
New Jersey,2020-09-12,-13.0,0.0,212.0,-21.0,-9.0,2.0,4.165639329940026
New Jersey,2020-09-13,-16.0,-5.0,161.0,-28.0,-12.0,3.0,4.143122360589
New Jersey,2020-09-14,-15.0,-5.0,98.0,-41.0,-38.0,11.0,4.146339070496288
New Jersey,2020-09-15,-14.0,-1.0,92.0,-40.0,-38.0,11.0,4.402067508125811
New Jersey,2020-09-16,-15.0,-4.0,103.0,-40.0,-39.0,11.0,4.5066105801127225
New Jersey,2020-09-17,-16.0,-3.0,94.0,-39.0,-39.0,12.0,4.739822048391218
New Jersey,2020-09-18,-17.0,-4.0,82.0,-38.0,-37.0,11.0,4.7607306627886015
New Jersey,2020-09-19,-12.0,1.0,174.0,-23.0,-10.0,2.0,4.7800309222323385
New Jersey,2020-09-20,-15.0,-6.0,139.0,-30.0,-14.0,2.0,5.030934295000927
New Jersey,2020-09-21,-15.0,-6.0,76.0,-42.0,-39.0,12.0,5.124218882312325
New Jersey,2020-09-22,-15.0,-3.0,80.0,-43.0,-38.0,12.0,5.108135332775878
New Jersey,2020-09-23,-15.0,-4.0,98.0,-41.0,-38.0,12.0,5.140302431848774
New Jersey,2020-09-24,-16.0,-3.0,80.0,-40.0,-38.0,12.0,5.13226065708055
New Jersey,2020-09-25,-17.0,-4.0,79.0,-38.0,-35.0,11.0,5.230370309252883
New Jersey,2020-09-26,-14.0,-2.0,157.0,-24.0,-8.0,2.0,5.695184890856229
New Jersey,2020-09-27,-16.0,-7.0,138.0,-30.0,-12.0,3.0,6.0892318544992055
New Jersey,2020-09-28,-15.0,-6.0,80.0,-42.0,-41.0,12.0,6.357827131757887
New Jersey,2020-09-29,-22.0,-8.0,8.0,-45.0,-38.0,13.0,6.406077780367229
New Jersey,2020-09-30,-15.0,-2.0,69.0,-42.0,-38.0,12.0,6.8950176862752475
New Jersey,2020-10-01,-14.0,0.0,81.0,-39.0,-36.0,11.0,6.975435433957488
New Jersey,2020-10-02,-18.0,-2.0,52.0,-37.0,-35.0,11.0,7.284239585057289
New Jersey,2020-10-03,-12.0,1.0,163.0,-20.0,-9.0,2.0,7.601085510925313
New Jersey,2020-10-04,-15.0,-4.0,127.0,-28.0,-13.0,2.0,7.485283954262888
New Jersey,2020-10-05,-17.0,-3.0,67.0,-40.0,-38.0,11.0,7.408082916487937
New Jersey,2020-10-06,-16.0,-1.0,77.0,-40.0,-38.0,11.0,7.686328323468488
New Jersey,2020-10-07,-18.0,-5.0,70.0,-40.0,-38.0,12.0,7.3582239129249505
New Jersey,2020-10-08,-17.0,-2.0,77.0,-38.0,-37.0,12.0,8.458338701217992
New Jersey,2020-10-09,-19.0,-3.0,75.0,-35.0,-35.0,11.0,8.65938307042359
New Jersey,2020-10-10,-14.0,-1.0,162.0,-21.0,-8.0,2.0,8.525889609271074
New Jersey,2020-10-11,-19.0,-8.0,94.0,-30.0,-14.0,3.0,8.726933978476673
New Jersey,2020-10-12,-25.0,-14.0,-30.0,-48.0,-47.0,17.0,8.65938307042359
New Jersey,2020-10-13,-21.0,-5.0,19.0,-43.0,-37.0,13.0,9.236782498782071
New Jersey,2020-10-14,-16.0,-3.0,84.0,-38.0,-36.0,11.0,9.928375128849336
New Jersey,2020-10-15,-16.0,-1.0,91.0,-36.0,-36.0,11.0,9.402443059007489
New Jersey,2020-10-16,-28.0,-13.0,-19.0,-43.0,-36.0,15.0,9.313983536557023
New Jersey,2020-10-17,-13.0,2.0,136.0,-21.0,-8.0,2.0,9.42656838331216
New Jersey,2020-10-18,-16.0,-6.0,115.0,-27.0,-12.0,3.0,10.269346379022034
New Jersey,2020-10-19,-19.0,-6.0,57.0,-40.0,-36.0,12.0,11.432187010507224
New Jersey,2020-10-20,-19.0,-4.0,56.0,-41.0,-36.0,12.0,11.432187010507224
New Jersey,2020-10-21,-18.0,-5.0,62.0,-39.0,-36.0,12.0,11.580155666242545
New Jersey,2020-10-22,-18.0,-4.0,64.0,-37.0,-36.0,12.0,11.887351462388699
New Jersey,2020-10-23,-18.0,-3.0,53.0,-36.0,-34.0,11.0,12.265314876495225
New Jersey,2020-10-24,-14.0,-1.0,139.0,-22.0,-9.0,2.0,13.833460956298904
New Jersey,2020-10-25,-18.0,-7.0,60.0,-29.0,-14.0,4.0,13.598641133066767
New Jersey,2020-10-26,-21.0,-8.0,2.0,-42.0,-37.0,13.0,13.637241651954241
New Jersey,2020-10-27,-17.0,-2.0,49.0,-40.0,-36.0,12.0,14.697147566406162
New Jersey,2020-10-28,-18.0,-4.0,24.0,-42.0,-36.0,13.0,15.720061316924253
New Jersey,2020-10-29,-28.0,-15.0,-31.0,-48.0,-38.0,16.0,16.344103038938435
New Jersey,2020-10-30,-21.0,-3.0,-12.0,-44.0,-36.0,14.0,17.841481500781747
New Jersey,2020-10-31,-18.0,2.0,89.0,-27.0,-10.0,3.0,16.96331969609168
New Jersey,2020-11-01,-26.0,-14.0,7.0,-38.0,-16.0,6.0,17.950849637629585
New Jersey,2020-11-02,-19.0,-5.0,2.0,-44.0,-38.0,13.0,18.1953195905836
New Jersey,2020-11-03,-15.0,1.0,23.0,-45.0,-42.0,14.0,18.486431837193305
New Jersey,2020-11-04,-20.0,-7.0,43.0,-43.0,-38.0,13.0,19.718431731685218
New Jersey,2020-11-05,-17.0,-4.0,62.0,-41.0,-39.0,13.0,20.38107397258688
New Jersey,2020-11-06,-19.0,-6.0,58.0,-40.0,-38.0,13.0,20.678619639011163
New Jersey,2020-11-07,-15.0,-4.0,146.0,-25.0,-9.0,3.0,23.636384398763948
New Jersey,2020-11-08,-16.0,-8.0,136.0,-29.0,-12.0,3.0,24.07064023624804
New Jersey,2020-11-09,-19.0,-7.0,57.0,-42.0,-36.0,12.0,25.180405154262953
New Jersey,2020-11-10,-18.0,-3.0,55.0,-42.0,-37.0,12.0,28.315088958916665
New Jersey,2020-11-11,-21.0,-10.0,-6.0,-47.0,-43.0,16.0,29.333177644573823
New Jersey,2020-11-12,-25.0,-9.0,-19.0,-46.0,-38.0,16.0,31.79235236869672
New Jersey,2020-11-13,-25.0,-7.0,-8.0,-44.0,-36.0,15.0,33.78027909140169
New Jersey,2020-11-14,-18.0,-3.0,78.0,-30.0,-10.0,5.0,35.631495643046854
New Jersey,2020-11-15,-24.0,-11.0,25.0,-37.0,-15.0,6.0,39.69259190099997
New Jersey,2020-11-16,-21.0,-6.0,14.0,-44.0,-37.0,13.0,39.951537048536785
New Jersey,2020-11-17,-22.0,-4.0,-2.0,-46.0,-38.0,14.0,40.35201743199434
New Jersey,2020-11-18,-22.0,-6.0,-7.0,-45.0,-39.0,15.0,41.924988576658954
New Jersey,2020-11-19,-22.0,-4.0,5.0,-44.0,-38.0,14.0,43.036361849627504
New Jersey,2020-11-20,-23.0,-4.0,26.0,-41.0,-36.0,14.0,43.40467513401216
New Jersey,2020-11-21,-19.0,-3.0,84.0,-28.0,-8.0,5.0,43.91291529936392
New Jersey,2020-11-22,-23.0,-8.0,16.0,-37.0,-13.0,6.0,42.99615297578638
New Jersey,2020-11-23,-18.0,-1.0,-5.0,-46.0,-39.0,14.0,45.18673242265059
New Jersey,2020-11-24,-13.0,10.0,10.0,-42.0,-39.0,13.0,45.58721280610815
New Jersey,2020-11-25,-2.0,23.0,17.0,-38.0,-42.0,13.0,45.5856044511545
New Jersey,2020-11-26,-63.0,-28.0,-3.0,-66.0,-81.0,27.0,46.053635742665136
New Jersey,2020-11-27,-27.0,-18.0,33.0,-49.0,-60.0,21.0,46.807954215924546
New Jersey,2020-11-28,-25.0,-14.0,52.0,-33.0,-16.0,7.0,44.252278194582956
New Jersey,2020-11-29,-24.0,-15.0,46.0,-32.0,-15.0,6.0,45.206032682094325
New Jersey,2020-11-30,-32.0,-22.0,-37.0,-50.0,-42.0,17.0,44.577165895219224
New Jersey,2020-12-01,-20.0,-1.0,-5.0,-44.0,-40.0,14.0,45.10953138487565
New Jersey,2020-12-02,-21.0,-6.0,-5.0,-46.0,-40.0,15.0,45.51805354310142
New Jersey,2020-12-03,-21.0,-4.0,10.0,-44.0,-39.0,15.0,46.03272712826776
New Jersey,2020-12-04,-26.0,-8.0,-16.0,-47.0,-38.0,16.0,48.5546276955828
New Jersey,2020-12-05,-25.0,-9.0,-15.0,-41.0,-13.0,9.0,52.163776211561725
New Jersey,2020-12-06,-23.0,-10.0,9.0,-40.0,-14.0,7.0,54.52644963846594
New Jersey,2020-12-07,-22.0,-8.0,-6.0,-48.0,-40.0,14.0,55.126366036175455
New Jersey,2020-12-08,-23.0,-5.0,-14.0,-48.0,-39.0,15.0,56.525634845846426
New Jersey,2020-12-09,-24.0,-10.0,-16.0,-48.0,-40.0,16.0,56.74276276458846
New Jersey,2020-12-10,-22.0,-4.0,7.0,-46.0,-39.0,15.0,57.26869483443031
New Jersey,2020-12-11,-23.0,-6.0,10.0,-45.0,-38.0,15.0,54.03107631274334
New Mexico,2020-02-15,5.0,8.0,21.0,2.0,0.0,-1.0,0.0
New Mexico,2020-02-16,10.0,9.0,33.0,7.0,1.0,-1.0,0.0
New Mexico,2020-02-17,8.0,6.0,35.0,7.0,-26.0,4.0,0.0
New Mexico,2020-02-18,4.0,6.0,15.0,4.0,3.0,-1.0,0.0
New Mexico,2020-02-19,2.0,4.0,5.0,3.0,3.0,0.0,0.0
New Mexico,2020-02-20,4.0,4.0,8.0,5.0,1.0,0.0,0.0
New Mexico,2020-02-21,3.0,6.0,0.0,3.0,5.0,-1.0,0.0
New Mexico,2020-02-22,2.0,3.0,-9.0,-1.0,0.0,0.0,0.0
New Mexico,2020-02-23,2.0,1.0,-25.0,1.0,1.0,1.0,0.0
New Mexico,2020-02-24,4.0,5.0,9.0,5.0,3.0,-1.0,0.0
New Mexico,2020-02-25,4.0,3.0,-3.0,4.0,3.0,0.0,0.0
New Mexico,2020-02-26,12.0,9.0,6.0,6.0,3.0,-1.0,0.0
New Mexico,2020-02-27,13.0,10.0,24.0,11.0,1.0,-1.0,0.0
New Mexico,2020-02-28,12.0,14.0,15.0,9.0,5.0,-3.0,0.0
New Mexico,2020-02-29,12.0,13.0,26.0,7.0,3.0,-3.0,0.0
New Mexico,2020-03-01,17.0,15.0,17.0,11.0,4.0,-2.0,0.0
New Mexico,2020-03-02,12.0,13.0,19.0,9.0,4.0,-2.0,0.0
New Mexico,2020-03-03,14.0,15.0,11.0,8.0,3.0,-1.0,0.0
New Mexico,2020-03-04,13.0,13.0,20.0,7.0,3.0,-1.0,0.0
New Mexico,2020-03-05,12.0,13.0,32.0,8.0,2.0,-1.0,0.0
New Mexico,2020-03-06,8.0,12.0,21.0,8.0,5.0,-2.0,0.0
New Mexico,2020-03-07,10.0,14.0,37.0,12.0,3.0,-3.0,0.0
New Mexico,2020-03-08,9.0,9.0,-4.0,9.0,2.0,0.0,0.0
New Mexico,2020-03-09,12.0,15.0,47.0,10.0,2.0,-2.0,0.0
New Mexico,2020-03-10,12.0,14.0,35.0,9.0,1.0,-1.0,0.0
New Mexico,2020-03-11,12.0,21.0,30.0,8.0,1.0,-1.0,0.020439026194860363
New Mexico,2020-03-12,13.0,37.0,28.0,10.0,-4.0,0.0,0.034065043658100605
New Mexico,2020-03-13,1.0,39.0,-13.0,3.0,-6.0,3.0,0.034065043658100605
New Mexico,2020-03-14,-5.0,24.0,20.0,8.0,-2.0,2.0,0.04769106112134084
New Mexico,2020-03-15,-7.0,16.0,19.0,6.0,-5.0,3.0,0.11582114843754206
New Mexico,2020-03-16,-2.0,25.0,36.0,4.0,-20.0,5.0,0.14307318336402253
New Mexico,2020-03-17,-11.0,22.0,13.0,3.0,-25.0,9.0,0.15669920082726274
New Mexico,2020-03-18,-15.0,19.0,-7.0,-2.0,-28.0,11.0,0.17032521829050304
New Mexico,2020-03-19,-24.0,17.0,-2.0,-6.0,-33.0,13.0,0.2043902619486036
New Mexico,2020-03-20,-28.0,15.0,-2.0,-10.0,-31.0,13.0,0.25889433180156457
New Mexico,2020-03-21,-37.0,3.0,-9.0,-10.0,-23.0,10.0,0.3406504365810061
New Mexico,2020-03-22,-36.0,-3.0,10.0,-16.0,-26.0,8.0,0.3270244191177658
New Mexico,2020-03-23,-26.0,12.0,4.0,-20.0,-36.0,13.0,0.4224065413604475
New Mexico,2020-03-24,-39.0,-7.0,5.0,-19.0,-43.0,17.0,0.5246016723347493
New Mexico,2020-03-25,-41.0,-12.0,-6.0,-23.0,-44.0,18.0,0.5722927334560901
New Mexico,2020-03-26,-41.0,-15.0,-18.0,-26.0,-47.0,19.0,0.6881138818936322
New Mexico,2020-03-27,-43.0,-13.0,-28.0,-33.0,-44.0,19.0,1.008325292279778
New Mexico,2020-03-28,-47.0,-18.0,-28.0,-29.0,-33.0,14.0,1.0287643184746382
New Mexico,2020-03-29,-44.0,-18.0,-12.0,-31.0,-34.0,11.0,1.1718375018386606
New Mexico,2020-03-30,-37.0,-12.0,-9.0,-30.0,-45.0,16.0,1.3489757288607838
New Mexico,2020-03-31,-34.0,-8.0,7.0,-22.0,-45.0,17.0,1.464796877298326
New Mexico,2020-04-01,-33.0,-5.0,-3.0,-24.0,-46.0,18.0,1.7100651916366505
New Mexico,2020-04-02,-34.0,-6.0,2.0,-26.0,-47.0,19.0,1.819073331342572
New Mexico,2020-04-03,-35.0,-2.0,-8.0,-30.0,-44.0,18.0,2.071154654412517
New Mexico,2020-04-04,-44.0,-12.0,-18.0,-31.0,-34.0,13.0,2.2823579250927404
New Mexico,2020-04-05,-41.0,-11.0,-7.0,-33.0,-35.0,10.0,2.6366343791369866
New Mexico,2020-04-06,-34.0,-7.0,1.0,-30.0,-45.0,16.0,2.759268536306149
New Mexico,2020-04-07,-36.0,-7.0,2.0,-26.0,-47.0,18.0,3.2634311824460376
New Mexico,2020-04-08,-37.0,-10.0,0.0,-28.0,-47.0,18.0,3.4201303832733005
New Mexico,2020-04-09,-36.0,-7.0,1.0,-31.0,-48.0,19.0,3.992423116729391
New Mexico,2020-04-10,-39.0,-5.0,-11.0,-35.0,-51.0,20.0,4.060553204045592
New Mexico,2020-04-11,-46.0,-10.0,-22.0,-36.0,-36.0,14.0,4.299008509652296
New Mexico,2020-04-12,-60.0,-36.0,-39.0,-42.0,-40.0,11.0,4.230878422336095
New Mexico,2020-04-13,-44.0,-19.0,-42.0,-40.0,-49.0,19.0,4.489772754137659
New Mexico,2020-04-14,-37.0,-11.0,-19.0,-30.0,-46.0,19.0,4.176374352483133
New Mexico,2020-04-15,-28.0,-5.0,-9.0,-26.0,-45.0,17.0,4.217252404872855
New Mexico,2020-04-16,-31.0,-7.0,-2.0,-26.0,-46.0,18.0,4.142309308825033
New Mexico,2020-04-17,-35.0,-8.0,-10.0,-30.0,-43.0,18.0,4.2240654136044755
New Mexico,2020-04-18,-42.0,-14.0,-22.0,-31.0,-32.0,13.0,4.251317448530956
New Mexico,2020-04-19,-37.0,-13.0,-10.0,-34.0,-32.0,10.0,4.087805238972074
New Mexico,2020-04-20,-30.0,-9.0,1.0,-30.0,-45.0,16.0,4.264943465994197
New Mexico,2020-04-21,-30.0,-6.0,-3.0,-26.0,-45.0,17.0,4.5306508065273805
New Mexico,2020-04-22,-31.0,-7.0,-6.0,-26.0,-45.0,18.0,4.946244339156207
New Mexico,2020-04-23,-30.0,-6.0,1.0,-26.0,-46.0,18.0,5.327772828126935
New Mexico,2020-04-24,-33.0,-3.0,-7.0,-29.0,-43.0,17.0,5.518537072612298
New Mexico,2020-04-25,-38.0,-9.0,-5.0,-28.0,-32.0,11.0,5.872813526656544
New Mexico,2020-04-26,-34.0,-10.0,-3.0,-32.0,-32.0,9.0,6.002260692557327
New Mexico,2020-04-27,-27.0,-5.0,2.0,-27.0,-44.0,16.0,5.804683439340343
New Mexico,2020-04-28,-27.0,-3.0,4.0,-23.0,-45.0,10.0,6.145333875921349
New Mexico,2020-04-29,-26.0,-2.0,3.0,-23.0,-44.0,16.0,6.833447757814982
New Mexico,2020-04-30,-25.0,0.0,9.0,-22.0,-45.0,17.0,7.031025011031963
New Mexico,2020-05-01,-27.0,5.0,3.0,-22.0,-41.0,15.0,6.75850466176716
New Mexico,2020-05-02,-35.0,-3.0,-1.0,-24.0,-30.0,10.0,7.303545360296769
New Mexico,2020-05-03,-30.0,-2.0,6.0,-25.0,-28.0,8.0,7.657821814341014
New Mexico,2020-05-04,-23.0,2.0,5.0,-22.0,-42.0,14.0,8.230114547797106
New Mexico,2020-05-05,-23.0,7.0,11.0,-18.0,-43.0,15.0,7.93034216360582
New Mexico,2020-05-06,-26.0,2.0,11.0,-20.0,-42.0,16.0,7.34442341268649
New Mexico,2020-05-07,-26.0,4.0,16.0,-18.0,-44.0,16.0,7.37167544761297
New Mexico,2020-05-08,-28.0,7.0,7.0,-21.0,-40.0,15.0,7.90309012867934
New Mexico,2020-05-09,-32.0,10.0,5.0,-20.0,-27.0,9.0,7.126407133274647
New Mexico,2020-05-10,-29.0,9.0,2.0,-22.0,-23.0,6.0,6.901577845131182
New Mexico,2020-05-11,-28.0,-4.0,0.0,-22.0,-41.0,15.0,7.071903063421685
New Mexico,2020-05-12,-24.0,2.0,17.0,-15.0,-41.0,15.0,7.317171377760008
New Mexico,2020-05-13,-23.0,2.0,17.0,-15.0,-40.0,15.0,7.310358369028388
New Mexico,2020-05-14,-23.0,3.0,25.0,-18.0,-42.0,16.0,6.881138818936321
New Mexico,2020-05-15,-26.0,6.0,18.0,-23.0,-39.0,14.0,6.7380656355722985
New Mexico,2020-05-16,-31.0,-2.0,13.0,-22.0,-24.0,9.0,7.28310633410191
New Mexico,2020-05-17,-27.0,-2.0,19.0,-21.0,-21.0,7.0,7.323984386491629
